"parcel_id","num_changes","tot_rent_change","total_days_on_market","initial_rent","days_til_first_change","first_change_amt","days_til_second_change","second_change_amt","days_til_third_change","third_change_amt","days_til_fourth_change","fourth_change_amt","days_til_fifth_change","fifth_change_amt","parcel_number","parcel_county","parcel_address1","parcel_address2","parcel_city","parcel_state","parcel_zipcode","parcel_longitude","parcel_latitude","land_use","acres","sqft_total","bedroom_count","bathroom_count","year_built","last_sale","last_price","total_value"
"809541","2","-125","39","1225","16","-75","15","-50",,,,,,,"13920716094","Clark","2501 CITRUSWOOD CT","UNIT 101","LAS VEGAS","NV","89106","-115.175668","36.194643","366","0.0775482","1225","3","3.000","1999","2015-04-27","82500","36840"
"809796","0",,"6","1650",,,,,,,,,,,"12422510123","Clark","7141 LONGHORN CATTLE ST","","NORTH LAS VEGAS","NV","89084","-115.143719","36.291106","385","0.1899908","1970","3","2.000","2010","2010-04-07","198175","99552"
"809842","0",,"21","1775",,,,,,,,,,,"16401614007","Clark","10477 TYLER PARK AVE","","LAS VEGAS","NV","89135","-115.322315","36.153895","386","0.0899908","1475","3","2.000","2002","2014-07-14","0","84547"
"810026","0",,"72","1300",,,,,,,,,,,"13921211071","Clark","2045 JESSE SCOTT ST","","LAS VEGAS","NV","89106","-115.165059","36.197248","385","0.0899908","1493","4","2.000","2003","2012-04-13","67500","62809"
"810042","1","-54","26","1449","23","-54",,,,,,,,,"22082020560000","Salt Lake","4766 S WOODDUCK LN","","SALT LAKE CITY","UT","84117","-111.861447","40.667242","366","0.0100092","1210","2","3.000","1974","2006-09-13","0","120120"
"810144","0",,"12","1570",,,,,,,,,,,"0706138","Washington","2404 S 450 W","","WASHINGTON","UT","84780","-113.516823","37.098561","385","0.2000000","2031","3","2.500","2004","2005-03-24","0","166210"
"810590","0",,"43","1095",,,,,,,,,,,"13816120184","Clark","3151 SOARING GULLS DR","UNIT 2084","LAS VEGAS","NV","89128","-115.278198","36.217387","366","0.0000000","1109","3","2.000","1989","2009-03-03","0","30408"
"810594","0",,"32","1295",,,,,,,,,,,"13828222027","Clark","1021 DUSTY CREEK ST","","LAS VEGAS","NV","89128","-115.277584","36.182434","386","0.0199954","1320","3","3.000","1996","2011-05-06","50500","43090"
"810791","0",,"5","840",,,,,,,,,,,"16324611066","Clark","4310 SANDY RIVER DR","UNIT 66","LAS VEGAS","NV","89103","-115.208427","36.111061","366","0.0000000","700","1","1.000","1982","2011-08-01","31100","19340"
"811412","1","-50","11","1600","36","-50",,,,,,,,,"17634512113","Clark","7009 TOWN FOREST AVE","","LAS VEGAS","NV","89179","-115.245651","35.995797","385","0.0699954","1655","3","3.000","2012","2019-04-01","182000","89003"
"811523","0",,"10","1350",,,,,,,,,,,"16051360210000","Salt Lake","845 E 100 S","APT 402","SALT LAKE CITY","UT","84102","-111.866504","40.767455","366","0.0100092","1156","2","2.000","1980","2014-08-22","0","126390"
"812381","0",,"8","1050",,,,,,,,,,,"0455512","Washington","1050 W RED HILLS PKWY","","WASHINGTON","UT","84780","-113.527784","37.129070","366","0.0399908","955","2","2.000","1993","2019-03-04","0","90035"
"812503","2","-95","11","1295","2","-45","114","-50",,,,,,,"16216810363","Clark","230 E FLAMINGO RD","UNIT 322","LAS VEGAS","NV","89169","-115.162174","36.116673","366","0.0000000","727","1","1.000","1992","2009-09-29","51000","37978"
"812519","0",,"12","1395",,,,,,,,,,,"17731112027","Clark","10524 ISOLA BELLA ST","","LAS VEGAS","NV","89141","-115.202339","35.998186","385","0.1199954","1414","3","2.000","2001","2001-11-30","164500","76415"
"813879","0",,"4","3400",,,,,,,,,,,"13804510029","Clark","4636 DREAM CATCHER AVE","","LAS VEGAS","NV","89129","-115.266572","36.244893","385","0.3300046","3881","4","4.000","1998","1998-05-27","389500","196900"
"813918","0",,"3","1525",,,,,,,,,,,"13736215031","Clark","608 JOJOBA CT","","LAS VEGAS","NV","89144","-115.325722","36.166607","385","0.0600092","1564","3","3.000","2001","2016-06-28","264000","71084"
"814097","1","-100","20","2700","14","-100",,,,,,,,,"13726614063","Clark","11153 DELL CLIFFS CT","","LAS VEGAS","NV","89144","-115.339891","36.184867","385","0.2500000","2133","4","2.000","2000","2017-05-26","401000","118987"
"814463","0",,"20","1550",,,,,,,,,,,"12518515080","Clark","7907 PORT CHARLES CT","","LAS VEGAS","NV","89149","-115.302340","36.305189","385","0.0500000","1788","3","3.000","2012","2012-06-05","142645","85774"
"814576","0",,"9","1175",,,,,,,,,,,"14031114005","Clark","508 KUILIMA RD","","LAS VEGAS","NV","89110","-115.097878","36.170594","385","0.1699954","1537","3","2.000","1978","2014-02-10","67000","39964"
"815470","0",,"30","1295",,,,,,,,,,,"02035121","Washoe","4080 SHINNERS PL","","RENO","NV","89502","-119.782933","39.485897","361","0.2300046","2240","6","4.000","1963","1995-10-10","134000","43113"
"815704","0",,"1","1595",,,,,,,,,,,"0708845","Washington","1775 N OVERLAND TRAILS DR","","WASHINGTON","UT","84780","-113.461005","37.155156","385","0.2399908","1523","3","2.000","2004","2016-07-05","0","150920"
"815804","0",,"3","1425",,,,,,,,,,,"27063280150000","Salt Lake","4527 W BARRINGTON DR","","WEST JORDAN","UT","84088","-111.999260","40.587227","385","0.1100092","1254","2","1.000","1985","2007-11-13","0","113410"
"815805","0",,"33","1295",,,,,,,,,,,"27063270030000","Salt Lake","4404 W BARRINGTON DR","","WEST JORDAN","UT","84088","-111.996531","40.587624","385","0.0800046","1178","3","2.000","1985","2007-11-13","0","114785"
"815808","0",,"1","1425",,,,,,,,,,,"27063280140000","Salt Lake","4529 W BARRINGTON DR","","WEST JORDAN","UT","84088","-111.999386","40.587203","385","0.0899908","1199","3","2.000","1985","2007-11-13","0","115775"
"815809","0",,"7","1285",,,,,,,,,,,"27063300070000","Salt Lake","9051 S CORLISS AVE","","WEST JORDAN","UT","84088","-111.996477","40.586963","385","0.1500000","1024","2","2.000","1982","2007-11-13","0","116655"
"816058","0",,"4","1595",,,,,,,,,,,"02678235","Washoe","3054 STERLING RIDGE CIR","","SPARKS","NV","89431","-119.776739","39.558150","366","0.0202020","1452","2","3.000","2018","2019-05-03","278000","68792"
"816189","0",,"9","1495",,,,,,,,,,,"16320718004","Clark","8780 VILLA FAITH AVE","","LAS VEGAS","NV","89147","-115.283299","36.107248","385","0.0600092","1425","3","3.000","2003","2003-01-27","172950","70285"
"816425","0",,"15","1395",,,,,,,,,,,"14032111033","Clark","575 CHRISTPHER CT","","LAS VEGAS","NV","89110","-115.072845","36.173271","385","0.1899908","1728","3","2.000","1979","2002-12-10","117000","41462"
"816523","1","-130","59","1425","76","-130",,,,,,,,,"456080001","Utah","102 E 630 N","","VINEYARD","UT","84059","-111.751225","40.308206","378","0.0646924","7191","12","12.000","2017","2016-12-07","0","402655"
"816631","0",,"5","1650",,,,,,,,,,,"0867763","Washington","1467 CLINTON WAY","","SAINT GEORGE","UT","84770","-113.614710","37.106746","385","0.0899908","881","3","2.500","2013","2018-06-18","0","113080"
"816813","1","-50","60","2850","84","-50",,,,,,,,,"16320811027","Clark","4700 LAGUNA VISTA ST","","LAS VEGAS","NV","89147","-115.284747","36.103746","385","0.1699954","3668","6","4.000","1996","1998-08-03","312000","124860"
"817425","0",,"15","800",,,,,,,,,,,"06:061:0107","Uintah","3454 E 5000 S","","VERNAL","UT","84078","-109.461417","40.383014","380","0.4399908","1107","0","0.000","1995",,"0","52938"
"817467","1","-100","33","1750","19","-100",,,,,,,,,"17916110006","Clark","923 ASHFORD WAY","","HENDERSON","NV","89015","-114.952230","36.039650","385","0.1399908","1416","3","2.000","1995","2019-06-28","280000","69013"
"817743","1","-55","14","1550","31","-55",,,,,,,,,"0293491","Washington","2438 E 130 N","","SAINT GEORGE","UT","84790","-113.531998","37.110489","385","0.1899908","1658","3","2.000","1992",,"0","140085"
"818645","0",,"4","1850",,,,,,,,,,,"16320211050","Clark","4476 SUMMERS SHADE ST","","LAS VEGAS","NV","89147","-115.291694","36.108265","385","0.1600092","1987","4","2.000","1998","2019-06-28","347000","92668"
"818984","0",,"1","1050",,,,,,,,,,,"13823717020","Clark","1900 N TORREY PINES DR","UNIT 210","LAS VEGAS","NV","89108","-115.232193","36.194302","366","0.0824839","1227","3","2.000","1995","2013-04-30","75000","36201"
"819468","0",,"4","1125",,,,,,,,,,,"13712310147","Clark","3411 CACTUS MOUNTAIN ST","UNIT 103","LAS VEGAS","NV","89129","-115.330303","36.223702","366","0.0000000","1054","2","2.000","2004","2017-07-14","132000","43749"
"819562","0",,"114","995",,,,,,,,,,,"13724817140","Clark","10237 KING HENRY AVE","UNIT 104","LAS VEGAS","NV","89144","-115.320487","36.191951","366","0.0000000","732","1","1.000","1998","2005-05-24","168990","38318"
"819836","0",,"15","1175",,,,,,,,,,,"17605711055","Clark","8777 W MAULE AVE","UNIT 2092","LAS VEGAS","NV","89148","-115.283003","36.059604","366","0.0000000","1215","2","2.000","2007","2008-10-27","177912","61366"
"819906","1","-10112","33","330000","54","-10112",,,,,,,,,"17930816025","Clark","189 LAGUNA LANDING DR","","HENDERSON","NV","89002","-114.979892","36.000940","385","0.1500000","1802","3","2.000","1995","2007-04-25","337000","76774"
"820531","0",,"28","1216",,,,,,,,,,,"0395395","Washington","1040 N 1300 W","APT 65","SAINT GEORGE","UT","84770","-113.609871","37.126788","366","0.0399908","1048","3","2.000","1989","2018-04-24","0","180800"
"820620","0",,"3","1300",,,,,,,,,,,"17611112037","Clark","6680 DUNRAVEN AVE","","LAS VEGAS","NV","89139","-115.237726","36.052707","385","0.0399908","1211","3","3.000","2004","2015-09-25","148000","59323"
"821093","0",,"23","1265",,,,,,,,,,,"16103721112","Clark","6590 MARILYN MONROE AVE","","LAS VEGAS","NV","89142","-115.029462","36.149519","386","0.0500000","1435","3","3.000","2002","2016-08-10","133500","55075"
"821224","0",,"10","1400",,,,,,,,,,,"13712313030","Clark","3452 BEARPIN GAP LN","","LAS VEGAS","NV","89129","-115.326857","36.223112","385","0.0399908","1612","3","3.000","2005","2019-07-11","239000","71569"
"821446","0",,"7","1000",,,,,,,,,,,"16132312257","Clark","2120 RAMROD AVE","UNIT 1721","HENDERSON","NV","89014","-115.079411","36.076041","366","0.0000000","975","2","2.000","1994","2007-07-27","166812","31468"
"821474","0",,"2","1150",,,,,,,,,,,"16116512089","Clark","3400 CABANA DR","UNIT 1021","LAS VEGAS","NV","89122","-115.055483","36.126888","366","0.0000230","1196","3","2.000","2001","2015-05-15","75000","37088"
"822016","0",,"15","2450",,,,,,,,,,,"19113110084","Clark","2040 WOLVERINE CT","","HENDERSON","NV","89052","-115.109992","35.952116","385","0.3000000","2446","2","3.000","2002","2017-07-31","409000","147521"
"822109","0",,"1","1700",,,,,,,,,,,"0882913","Washington","1243 W 2130 S","","SAINT GEORGE","UT","84770","-113.610181","37.071479","385","0.2300046","1828","3","2.000","2011","2011-05-11","0","289900"
"822881","1","-55","37","1850","16","-55",,,,,,,,,"13821816059","Clark","1724 MEXICAN POPPY ST","","LAS VEGAS","NV","89128","-115.266552","36.190929","385","0.1100092","2406","4","3.000","1994","2010-08-31","182000","85352"
"823078","0",,"2","1100",,,,,,,,,,,"16053860180000","Salt Lake","543 S 900 E","APT B4","SALT LAKE CITY","UT","84102","-111.864901","40.757178","366","0.0100092","1054","3","2.000","1994","2006-03-07","0","133870"
"823393","1","-175","31","1675","19","-175",,,,,,,,,"01155309","Washoe","255 N SIERRA ST","UNIT 1008","RENO","NV","89501","-119.815092","39.527561","366","0.0185032","805","1","1.000","1978","2014-01-17","130000","77048"
"823431","1","100","45","2100","9","100",,,,,,,,,"13934411054","Clark","900 LAS VEGAS BLVD S","UNIT 1006","LAS VEGAS","NV","89101","-115.147469","36.159953","366","0.0000000","1590","1","2.000","2005","2009-05-19","175000","114703"
"823758","3","5","44","1695","16","55","17","-100","18","50",,,,,"19124610036","Clark","2843 LOCHBROOM WAY","","HENDERSON","NV","89044","-115.109964","35.933792","385","0.1600092","1928","3","2.000","2004","2014-09-09","248000","96730"
"824375","0",,"23","950",,,,,,,,,,,"16325713060","Clark","5055 W HACIENDA AVE","UNIT 1032","LAS VEGAS","NV","89118","-115.211968","36.092567","366","0.0000230","893","2","2.000","1999","2005-05-06","177400","32908"
"824683","0",,"76","1950",,,,,,,,,,,"02218604","Lyon","1807 CANAL DR","","FERNLEY","NV","89408","-119.228387","39.580112","385","0.1377410","1679","3","2.000","2018","2019-06-14","305000","96824"
"824822","0",,"17","1595",,,,,,,,,,,"19124212055","Clark","2892 STRATHALLAN AVE","","HENDERSON","NV","89044","-115.112318","35.933845","385","0.1000000","2090","3","3.000","2004","2018-06-20","325000","92790"
"824824","0",,"1","2200",,,,,,,,,,,"19124211060","Clark","2927 AINSLIE LAKE AVE","","HENDERSON","NV","89044","-115.113742","35.935415","385","0.1500000","3021","5","4.000","2004","2019-02-26","439000","133695"
"825810","0",,"28","1375",,,,,,,,,,,"001101002","Elko","312 ASH ST","","ELKO","NV","89801","-115.770120","40.835011","385","0.1147842","963","4","2.000","1950","2005-03-21","89000","19689"
"825902","0",,"6","1350",,,,,,,,,,,"19019112037","Clark","2350 PEACEFUL SKY DR","","HENDERSON","NV","89044","-115.100761","35.938654","385","0.1000000","1142","2","2.000","2004","2017-08-07","221800","71194"
"826500","1","-325","6","1400","19","-325",,,,,,,,,"02511156","Washoe","4940 CATALINA DR","APT 4","RENO","NV","89502","-119.782452","39.478647","366","0.0010101","798","2","1.000","1970","1995-12-19","20500","15706"
"826982","0",,"6","1450",,,,,,,,,,,"13808510036","Clark","8605 W GILMORE AVE","","LAS VEGAS","NV","89129","-115.281882","36.230365","385","0.1199954","1609","3","2.000","1998","2013-08-12","178000","80711"
"827689","1","50","4","1350","1","50",,,,,,,,,"13701113043","Clark","10717 STEAMBOAT ROCK CT","","LAS VEGAS","NV","89129","-115.330394","36.246591","385","0.1100092","1636","3","3.000","2006","2006-04-11","331526","78115"
"827707","0",,"23","1900",,,,,,,,,,,"13818712015","Clark","9528 SUNDIAL DR","","LAS VEGAS","NV","89134","-115.303704","36.208195","385","0.1600092","2115","3","2.000","1993","2012-11-19","287500","101822"
"827824","0",,"2","1750",,,,,,,,,,,"13735313013","Clark","11616 LONGHIRST HALL LN","","LAS VEGAS","NV","89138","-115.350241","36.163886","385","0.0899908","2017","3","3.000","2004","2016-09-30","294000","88046"
"828337","0",,"14","1100",,,,,,,,,,,"525840007","Utah","1214 W 1380 N","","OREM","UT","84057","-111.725168","40.322517","366","0.0250000","961","3","2.000","1996","2014-10-15","0","95920"
"828402","0",,"2","1400",,,,,,,,,,,"17608117105","Clark","7386 UMBERTO ST","","LAS VEGAS","NV","89148","-115.292995","36.053918","385","0.0399908","1421","3","3.000","2005","2018-12-31","249000","66340"
"829103","1","55","25","1795","18","55",,,,,,,,,"16330522027","Clark","9672 AVIGNON CT","","LAS VEGAS","NV","89148","-115.303696","36.099112","385","0.1000000","2588","4","3.000","2016","2016-12-20","322988","113501"
"829555","0",,"7","1600",,,,,,,,,,,"13724620029","Clark","2008 WANDERING DOE LN","","LAS VEGAS","NV","89134","-115.322383","36.196391","385","0.0899908","1588","3","3.000","1998","2019-02-28","313000","69904"
"829604","1","-50","7","1475","12","-50",,,,,,,,,"17823615094","Clark","722 VALUE RIDGE AVE","","HENDERSON","NV","89012","-115.017950","36.020678","386","0.0600092","1632","4","3.000","2003","2003-09-09","188730","63731"
"829824","2","-300","94","2300","25","-100","45","-200",,,,,,,"14035402001","Clark","190 RADWICK DR","","LAS VEGAS","NV","89110","-115.020776","36.162569","385","1.1399908","2976","3","2.000","1980","2016-05-10","323000","99668"
"830078","1","-30","21","1825","34","-30",,,,,,,,,"17627817029","Clark","7034 MOTLEY RD","","LAS VEGAS","NV","89178","-115.246811","36.001041","385","0.1300046","1970","3","2.000","2012","2019-09-26","360000","109633"
"830151","0",,"10","1175",,,,,,,,,,,"12419313019","Clark","6765 CAPORETTO LN","UNIT 203","NORTH LAS VEGAS","NV","89084","-115.204771","36.282687","366","0.0000000","1255","3","2.000","2006","2014-08-20","77277","53076"
"830798","2","50","13","900","8","25","3","25",,,,,,,"16324611410","Clark","5404 RIVER GLEN DR","UNIT 362","LAS VEGAS","NV","89103","-115.215769","36.110386","366","0.0000000","978","2","2.000","1982","2017-10-12","109900","25563"
"830940","0",,"5","1495",,,,,,,,,,,"12432819004","Clark","4977 ATHENS BAY PL","","NORTH LAS VEGAS","NV","89031","-115.177845","36.249971","385","0.1399908","1772","3","2.000","2000","2011-06-02","119900","75572"
"830954","0",,"10","2950",,,,,,,,,,,"126730011","Davis","1487 S 2750 W","","SYRACUSE","UT","84075","-112.078624","41.092223","385","0.3800046","2751","7","3.500","2012","2011-12-02","0","245850"
"831022","0",,"3","1466",,,,,,,,,,,"0059066","Washington","356 S 200 E","APT 14","SAINT GEORGE","UT","84770","-113.580241","37.102252","366","0.0000000","1760","3","2.000","1972","2019-05-09","0","102575"
"831101","0",,"8","1545",,,,,,,,,,,"076750079","Weber","1431 E 6150 S","","SOUTH OGDEN","UT","84405","-111.943079","41.150716","385","0.0600092","1711","3","2.500","2006","2015-11-03","0","136950"
"831124","1","2850","31","0","3","2850",,,,,,,,,"00962110","Washoe","1635 WHEATGRASS DR","","RENO","NV","89509","-119.856483","39.502121","385","0.1800046","2305","4","3.000","1990","1995-07-14","215000","91649"
"831609","4","-300","55","2550","17","-100","25","-100","7","-50","6","-50",,,"17614113146","Clark","8222 SORREL ST","","LAS VEGAS","NV","89139","-115.236523","36.039420","385","0.0800046","2277","4","3.000","2014","2014-09-08","278148","101391"
"832345","0",,"6","925",,,,,,,,,,,"16323416055","Clark","4873 S TORREY PINES DR","UNIT 103","LAS VEGAS","NV","89103","-115.235766","36.100240","366","0.0528926","942","2","2.000","1993","2010-12-22","0","36475"
"832405","2","-200","37","2600","16","-100","11","-100",,,,,,,"14135212","Washoe","10000 QUINTANA CT","","RENO","NV","89521","-119.733261","39.435068","385","0.1915289","2178","4","3.000","2018","2018-11-28","460000","114511"
"832416","0",,"9","1500",,,,,,,,,,,"02055260","Lyon","833 DIVOT DR","","FERNLEY","NV","89408","-119.143145","39.583775","385","0.1735767","1592","3","2.000","1997","2014-06-06","162500","71912"
"832678","0",,"38","1670",,,,,,,,,,,"0753239","Washington","1620 E 1450 S","UNIT 12","ST GEORGE","UT","84790","-113.548646","37.083168","366","0.0899908","1839","3","2.000","2006","2006-09-07","0","171270"
"832984","0",,"33","995",,,,,,,,,,,"D-0534-0002-0016","Iron","5251 N 1700 W","","CEDAR CITY","UT","84721","-113.085484","37.773160","181","19.7000010","0","0","0.000",,,"0","123060"
"833357","0",,"60","2500",,,,,,,,,,,"14035210120","Clark","7039 E MESQUITE AVE","","LAS VEGAS","NV","89110","-115.018288","36.167070","385","0.4800046","2296","3","2.000","1974","2008-04-07","400000","70955"
"833504","0",,"6","1425",,,,,,,,,,,"16316516050","Clark","3409 EDENVILLE DR","","LAS VEGAS","NV","89117","-115.269694","36.127317","385","0.1100092","1528","3","3.000","1998","2009-02-18","154000","67291"
"833510","1","-70","39","1595","35","-70",,,,,,,,,"13807619058","Clark","9620 CHRISTINE VIEW CT","","LAS VEGAS","NV","89129","-115.304389","36.228783","385","0.1000000","2214","4","3.000","1999","2015-04-29","92000","80405"
"833649","0",,"15","1950",,,,,,,,,,,"51045105","Washoe","561 S SAND CRANE CIR","","SPARKS","NV","89436","-119.734201","39.575323","385","0.1665519","1645","3","2.000","2015","2015-11-16","297100","94806"
